speedup
0.3118
0.3872
0.3730
0.3592
0.2925
0.3223
0.3539
0.3479
0.3462
0.3433
0.2854
0.0267
1.0983
1.1805
1.1519
1.1294
1.1449
1.0821
1.0447
1.3691
1.3385
1.0370
1.8762
1.6307
1.0917
1.0894
1.0330
1.0064
1.0372
1.0314
1.2484
2.7588
2.2846
1.5625
1.4838
2.0491
1.7832
1.7674
2.0144
0.6685
0.1701
1.2598
1.2451
1.2178
1.1994
2.0259
2.2029
1.8956
1.8562
2.0077
2.0386
2.1362
2.1284
1.6375
1.6193
1.5717
2.1760
1.7052
1.6709
1.5963
1.4535
1.3740
1.4325
1.3687
1.8142
0.9599
0.9559
0.9516
0.5015
1.0445
0.7291
8.4232
7.8036
7.7572
7.7192
2.0238
0.4255
0.3317
6.2476
1.1213
1.1092
0.8715
0.8662
0.7976
1.1163
1.1102
1.0364
0.9359
0.9348
0.8949
1.0855
1.0270
0.9395
1.2336
1.2001
1.1380
1.0945
1.7281
0.8108
0.8044
0.6242
1.2992
1.3679
0.8195
0.6490
0.5387
0.9325
0.9135
0.1144
0.0808
3.3784
3.3270
3.2742
0.7282
1.5325
1.2435
1.1167
1.0714
0.9390
1.5034
1.5228
1.3400
1.2986
1.1659
1.7676
1.3752
1.2451
1.2377
1.0665
0.6591
1.0322
1.0133
0.9553
0.9344
1.3557
1.2786
1.1939
1.1774
1.1556
6.3257
4.4321
0.4696
1.8496
1.5221
1.5089
1.4715
1.7070
1.6744
0.4512
1.7393
0.5785
0.5754
0.3093
1.8115
1.8370
1.4912
1.3792
1.7302
2.3891
2.2325
1.7428
1.5989
1.0176
1.6058
1.2930
1.0128
0.9704
1.1179
1.3576
1.1945
1.1825
1.0108
1.0904
1.0550
1.1281
1.0633
1.4907
0.8905
12.8617
2.2960
1.1073
1.3377
1.3304
1.5919
2.1213
2.1115
1.0274
1.0248
1.0157
1.5482
1.2896
0.9923
0.9756
0.9420
1.2288
1.1750
1.1833
1.0909
1.0594
1.0335
1.5154
1.4731
4.7779
1.0086
1.0018
0.9359
0.8737
1.2238
1.3857
1.1151
1.0948
1.2272
1.2119
1.3020
1.2931
15.7568
2.6307
1.8845
0.8070
0.7016
1.5576
1.5203
1.1977
1.1859
1.1221
1.3012
1.2956
1.7272
1.6902
1.2219
1.1155
1.0798
1.8307
1.2266
1.1861
1.4291
1.2392
1.1695
1.1606
22.8420
22.5111
21.8462
20.3534
1.9073
2.0098
2.3714
2.0650
1.9468
2.4638
2.5794
2.2650
2.1312
2.3722
2.3831
2.1453
1.5597
1.4116
1.2309
1.2011
1.1798
1.6244
1.7480
1.7517
2.1591
1.1220
1.4930
1.3845
1.6678
1.4430
1.4207
1.8105
1.6132
3.2544
1.5906
1.5685
1.6947
1.8781
1.6644
1.8421
1.8762
1.2633
1.2178
1.1596
1.8770
1.0312
0.2596
1.3409
1.2518
1.3346
1.2384
1.1956
1.4416
1.5998
1.6487
1.5102
1.4883
1.8484
1.8701
1.7765
1.7565
3.6880
3.6684
1.3116
1.2078
31.8898
28.8221
1.2139
1.2079
1.2034
1.1470
1.3610
1.2549
1.6586
1.6039
1.4315
1.5725
1.5009
2.1300
1.8743
1.4384
1.3435
1.2252
1.6275
1.6044
1.8131
1.3923
1.3616
1.3466
1.9576
1.8829
1.8589
1.3311
1.3007
0.9828
0.9680
0.9611
1.2498
0.7471
0.5823
0.5654
0.2437
1.3826
1.1928
1.1284
0.3466
0.3147
0.3132
0.2891
1.1459
1.2325
0.0469
1.0015
0.9480
1.0953
1.0805
1.0093
2.9523
2.0078
3.3967
3.1699
1.7236
1.6515
1.2787
0.9469
1.9131
1.8318
1.7492
1.5323
1.2469
1.1912
1.1687
1.1966
1.1705
1.1483
1.1100
1.1028
0.8935
0.8936
0.8390
1.2924
1.2525
1.2981
1.1333
1.0841
0.8523
0.3554
1.4845
1.2249
0.9495
0.8501
0.1693
0.8941
1.0510
0.9330
0.8360
0.8317
0.7662
0.9080
1.0349
0.8530
0.8366
0.5125
1.1688
1.0300
1.4307
1.1975
1.1012
1.0658
1.0558
41.3864
0.9645
1.0012
0.8738
0.8460
0.8297
0.9173
0.9285
0.9117
0.9468
0.7727
0.4060
0.3628
0.9367
0.9350
0.8555
0.8307
0.8249
0.8207
0.8907
0.8860
0.8707
0.8676
0.8594
0.9828
0.9838
0.9214
0.9000
0.8598
0.8285
1.0005
1.0027
0.8943
0.8322
0.2009
0.7976
0.7715
0.7579
0.4093
0.8381
0.6977
0.6828
0.6716
0.8879
0.8720
0.7649
0.7631
0.7571
0.7478
0.8649
1.0360
0.9733
0.8536
0.8363
0.8302
0.7713
0.7540
0.7433
0.7257
1.1183
0.8637
0.4765
0.4718
1.0420
0.6113
0.3624
0.8607
0.8790
0.8486
2.0380
1.8076
1.3572
1.3431
0.9986
0.9278
0.8743
0.8315
1.4281
0.9102
0.9070
0.8743
35.8545
1.4322
1.1424
3.7475
3.2715
1.0513
1.0360
0.9309
1.1157
1.0704
1.0410
1.1847
1.0913
1.1327
1.1652
1.0530
1.0443
1.0036
1.0934
1.0354
1.0207
1.0149
0.9879
1.0683
0.9888
1.1167
1.0245
1.0129
1.1126
1.0855
1.0822
1.0604
1.0067
0.9785
0.9659
0.9379
0.4714
1.1385
0.8736
0.8433
0.7934
1.4271
1.1208
1.1468
1.1395
1.2476
1.1771
1.4576
1.4465
1.1987
1.1832
1.1673
1.0618
1.0488
1.5791
1.4108
0.0485
1.3247
1.3162
1.2314
1.2668
1.1482
1.1086
1.0977
1.0255
1.2734
0.9815
0.8944
1.3460
1.3412
1.2140
1.2577
1.1546
1.1601
1.1014
1.1461
1.0146
1.0675
1.2422
0.8137
1.0598
0.7319
1.1942
0.9719
0.9227
0.8869
2.7614
0.8404
0.7530
0.7225
0.6877
1.0300
1.1883
1.1851
1.1580
0.9257
0.8952
0.8842
0.8475
0.8378
1.1906
0.9865
1.4607
0.9840
0.9347
1.1744
1.1662
1.1553
1.7895
0.3874
4.3425
4.1396
0.4468
5.4869
5.2219
1.1340
1.1213
1.0151
0.9623
0.9532
0.9195
1.0335
0.9810
0.9226
0.9079
0.8222
0.7989
1.2366
4.2930
0.5916
0.5835
0.5379
0.2622
1.1552
1.1731
0.2677
1.2945
1.1966
1.0976
1.2015
1.1830
1.1317
1.1181
1.0682
0.9915
1.0291
0.2779
1.0818
1.0179
0.9492
0.9327
0.8675
0.8525
27.1953
25.9364
22.4936
20.2266
0.9128
0.8756
0.8455
1.2390
1.2153
0.7959
1.1913
1.0945
1.2053
1.1550
1.0673
1.4387
2.9331
1.1328
1.1574
1.1162
1.0919
0.3441
7.2217
0.7392
0.5203
1.3282
1.2651
1.2277
0.6856
0.6100
0.4944
1.1814
1.1334
1.1485
1.2358
1.2116
1.1858
1.0513
1.0034
0.9555
0.9335
1.1303
1.0711
0.3269
0.2914
0.9215
0.7736
0.7227
0.9811
1.0325
0.8958
0.8840
0.8376
1.0428
0.9059
1.2793
1.2662
1.0151
0.9529
0.2839
1.0823
1.0798
1.0425
1.2542
1.1416
1.0916
1.0429
1.0299
1.1561
1.1375
1.0709
1.0603
0.8483
0.6587
0.6359
0.6016
1.1893
0.5781
0.8975
1.4502
1.0791
1.0657
0.3168
1.3504
1.1343
1.0421
1.8781
0.7077
1.0869
1.0353
1.0177
0.9574
1.0582
1.0160
0.9617
0.9097
1.1646
0.9076
0.8258
1.1255
1.0037
0.9968
0.9275
1.0984
1.0623
4.5980
4.2742
4.0700
2.2328
0.8262
0.7911
1.0873
1.0787
1.2101
1.0394
0.8882
1.0834
1.0600
1.0322
1.2033
1.2268
1.2126
1.0762
1.2617
1.0693
1.1424
0.4211
0.0557
0.0429
1.0951
1.0714
0.9968
0.9886
0.9340
0.7301
0.6827
1.0375
1.5530
1.0567
0.8980
0.5875
0.5232
0.5097
1.0390
1.0641
0.9618
1.0409
1.2112
0.9829
0.9533
0.9288
0.9184
1.1069
0.7839
1.0176
1.0014
0.9933
1.1266
1.0484
0.9590
0.9339
0.9160
0.9067
0.9037
1.0860
1.0343
0.8803
0.9148
0.7760
0.5067
0.9352
1.0708
1.1014
1.1378
0.4386
1.1080
1.2863
1.0021
1.5236
1.2523
0.8248
0.7350
1.0676
0.3221
1.0301
1.0259
1.1706
0.9508
0.8342
0.8315
1.0779
1.0910
1.0652
0.9635
0.6200
1.0265
0.8470
0.7998
0.7641
1.1951
0.9058
1.0448
1.0585
1.1410
1.0444
1.0115
0.9523
0.9166
0.8079
0.7643
0.7582
0.0700
0.9694
0.9338
0.8884
0.9228
0.8908
0.8615
0.8174
0.9858
0.9193
1.0173
1.0188
1.1639
0.7772
0.6209
0.5918
1.1431
0.9209
0.9155
0.8898
1.0828
0.9629
1.0577
1.0567
0.8350
0.8092
0.7999
1.0935
1.2434
1.1256
1.0971
1.0165
1.0117
1.2308
0.4663
0.9240
0.8847
0.8570
0.8150
0.9427
0.9581
0.9022
0.8630
0.5961
0.3957
1.0663
0.9628
1.1305
1.0898
1.0860
1.1096
1.0305
0.9363
1.2747
1.2380
1.2290
1.1508
1.1285
1.2104
1.0004
1.2379
1.2226
1.2079
1.0788
1.0393
1.2332
1.1105
1.1027
1.1584
1.1150
0.8212
0.5955
1.3336
1.2854
1.1222
1.0762
0.9913
1.0603
0.9034
1.1456
6.3066
5.5445
1.1464
1.0555
1.0536
1.0511
1.2109
1.3090
0.5623
1.0477
1.0435
1.0062
0.9923
1.1897
1.1305
1.1226
1.1087
1.2414
1.1772
1.0752
0.9959
2.2011
1.2227
1.1847
1.1477
1.1265
1.0089
1.1920
1.1643
1.1079
1.0430
1.0153
0.1146
0.0526
0.0536
1.1646
1.3085
1.2278
1.1521
1.0582
1.2510
1.1184
0.8483
0.5821
0.5446
1.0685
1.0642
0.9267
0.9221
0.8981
0.5887
1.0276
0.9426
0.8927
0.8414
1.1021
1.1487
1.1105
1.0818
1.0764
1.0578
1.0384
1.0653
2.6609
0.6263
0.8851
7.8922
2.7448
1.9242
1.9096
1.1392
4.5019
3.7361
1.0108
0.9432
0.8423
1.6031
0.8708
0.8687
9.0041
8.6381
8.2384
0.9505
0.9436
0.9136
0.9073
4.8471
4.5169
4.0769
3.9028
1.1307
1.0919
1.0567
1.1363
1.1073
0.9976
1.3327
1.2209
1.0812
1.2385
1.1540
1.0418
1.0238
1.2260
1.1427
1.1098
1.0641
1.0392
1.0147
0.9504
1.0371
1.0335
0.9911
0.9576
0.9034
0.8933
0.7949
0.9324
0.8805
0.8485
0.8369
1.0313
1.0268
0.9778
0.9375
0.8718
0.5091
1.1044
1.1309
0.7884
1.0121
1.0984
1.1432
1.1244
1.1883
1.0897
1.2586
1.2229
3.0596
2.9430
0.1835
0.8990
1.0324
1.0117
0.9376
0.9215
0.9784
0.7850
0.7663
1.0079
0.8969
0.9255
0.9220
0.9099
1.0957
0.8908
0.9652
1.0280
0.8834
1.2556
0.9388
0.8941
0.9848
1.3121
1.1419
1.3053
0.9183
1.1338
0.5560
1.2691
0.8133
0.4580
0.2626
0.0464
0.6653
0.6491
1.1667
1.1057
0.9440
1.1482
1.0771
1.0404
1.0585
0.2459
0.2431
0.2418
0.2415
1.0139
0.9840
0.9538
0.8100
0.8025
0.7526
0.8990
0.8582
0.8518
0.7909
0.9249
0.9149
0.8802
0.7473
2.8885
1.0547
0.9749
1.1209
1.1478
1.0842
1.0774
1.0565
0.9844
0.9060
1.1900
7.1027
3.0827
1.1331
0.9745
0.9210
0.9203
1.0379
0.8969
0.8675
0.9456
0.8890
0.8320
1.0875
0.9128
0.9719
1.2215
1.0572
1.0195
1.0868
1.1158
0.9648
1.1366
0.8751
0.8210
0.1399
0.1030
0.9082
0.7996
0.9412
0.9267
0.8899
1.0436
0.9830
0.9685
1.1786
0.9918
0.9633
0.9222
1.5843
0.1279
0.1135
0.1126
1.0311
0.9786
0.9640
0.9361
1.1278
1.0121
1.0779
1.0889
1.0908
1.6514
1.3045
1.1419
1.1205
1.0692
1.0350
1.0521
0.7991
0.7832
0.7553
1.0101
0.9427
0.9109
0.8667
0.7820
0.7665
0.7227
0.6985
1.0929
0.9088
0.8725
1.7411
1.7244
1.0557
0.9314
0.8702
0.7966
0.7874
0.9926
0.9524
1.1288
1.1225
1.1452
1.2554
0.9680
0.9342
0.8977
0.9213
0.9068
0.8649
1.1173
0.9564
0.8884
0.8061
1.0021
0.2566
1.3270
1.4257
1.0359
1.0132
1.0111
0.9814
3.6156
3.3854
3.4163
3.4041
3.3338
2.9746
0.9883
1.0622
12.6347
11.6400
0.6799
0.6791
0.6758
0.6630
3.5616
2.5016
0.6046
1.1676
0.3533
0.3465
0.2331
1.6134
2.5527
1.4193
1.3176
1.2557
1.1954
0.8589
0.8323
0.7738
0.7697
0.8977
1.0129
0.9779
0.8887
0.9247
0.8821
1.0211
0.7535
0.7010
0.5062
0.9001
0.7483
0.7083
0.9753
0.8553
1.0533
1.0262
1.8191
1.1885
0.7412
1.0336
4.3881
3.9838
1.1375
1.1514
1.0612
0.9709
0.9252
0.8634
1.0772
1.0599
1.1238
1.0803
0.5541
0.4984
0.7015
0.6733
0.4182
0.3058
1.0018
0.9754
0.2988
0.1985
0.1535
0.9619
0.8635
1.2230
1.1244
1.0945
1.0735
1.1371
1.0915
1.0725
1.0928
1.3192
1.1753
1.1177
1.0958
0.9633
0.9166
0.9425
0.9318
0.8823
1.2818
1.0203
1.0118
0.9701
1.0881
1.0050
0.9519
0.0691
0.0686
1.6585
0.8635
1.0563
1.0991
4.9092
0.6123
0.4963
0.3380
1.0454
1.0048
1.3265
0.9972
0.8704
0.9424
0.8638
0.8154
0.7467
1.0245
1.2685
1.1797
1.1612
7.1288
6.5838
5.3367
0.6377
1.1117
1.0029
0.9464
1.2842
1.2036
1.1392
1.1379
0.6426
1.2199
1.2993
1.1549
1.1053
1.1146
1.0369
0.9879
0.9101
0.8949
0.8349
0.7769
0.6225
0.8679
0.8649
0.8579
0.8121
0.8395
0.7444
0.6487
1.1602
1.1253
0.6668
0.6582
0.6418
1.1185
0.7743
0.7227
0.2359
0.2315
0.8929
0.8692
0.5301
0.3992
1.0241
1.0775
1.0214
0.9185
1.0065
0.9907
1.2487
1.4913
1.2958
0.1233
0.0720
16.9823
16.6523
1.2330
1.1043
0.9898
0.9969
0.9289
1.0925
1.1799
1.1512
1.2236
1.3087
0.7115
0.1494
0.5352
0.5281
0.5194
1.3048
1.0493
0.5235
0.5163
0.4760
0.4633
1.1777
1.2656
1.1536
1.2740
1.1257
1.1100
1.0540
1.0454
1.3180
1.1805
1.1513
1.1366
1.0589
2.4793
1.1170
1.0627
1.0423
1.1285
1.0926
1.2778
1.0121
0.9181
0.5617
0.5415
1.0922
1.0986
1.1213
1.0702
1.3189
0.9199
0.8797
0.7424
3.2002
2.8031
1.9000
1.6392
1.3169
1.2435
1.2326
1.4606
1.2277
1.6745
1.0687
0.4959
0.5743
0.5728
0.1598
1.1000
1.4627
1.4141
1.1659
1.1540
1.2730
5.5929
5.5222
1.0494
1.0056
0.9448
0.8921
0.8646
0.8966
1.0476
0.8352
1.1037
1.0444
1.3583
1.2926
1.2766
1.6283
1.1345
1.0634
1.0523
1.1398
1.0939
1.0706
0.7498
0.7385
0.7272
0.7013
0.6277
0.6272
0.5975
0.9972
0.9644
0.9085
1.1235
1.0486
0.9396
0.9777
0.9266
0.8388
0.7918
1.1620
0.9711
0.7588
0.2486
1.2528
1.3205
1.1366
1.0235
1.0218
0.9743
3.0001
2.9182
1.3371
1.2796
1.5813
1.3101
1.2981
1.2874
1.1867
0.0408
0.0326
1.2283
19.2114
18.2002
